14:32:39.050 | I | Pack                 | > "C:\Program Files\dotnet\dotnet.exe" pack C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Determinism.Pcg\TimeDete.Determinism.Pcg.csproj --configuration Release --no-restore --output C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget /property:Version=0.1.0
14:32:39.106 | V | Pack                 | @ C:\lunar-horse\plate-projects\time-dete
14:32:43.881 | D | Pack                 |   General.NamespaceUsingScope -> C:\lunar-horse\plate-projects\plate-shared\dotnet\source-generators\General.NamespaceUsingScope.Set\General.NamespaceUsingScope\bin\Release\netstandard2.0\Plate.SCG.General.NamespaceUsingScope.dll
14:32:44.767 | D | Pack                 |   TimeDete.Determinism.Abstractions -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Determinism.Abstractions\bin\Release\netstandard2.1\TimeDete.Determinism.Abstractions.dll
14:32:44.949 | D | Pack                 |   Pcg -> C:\lunar-horse\plate-projects\pcg-rng-port\dotnet\src\Pcg\bin\Release\net8.0\Pcg.dll
14:32:45.249 | D | Pack                 |   TimeDete.Determinism.Pcg -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Determinism.Pcg\bin\Release\net8.0\TimeDete.Determinism.Pcg.dll
14:32:46.070 | D | Pack                 |   套件 TimeDete.Determinism.Pcg.0.1.0 遺漏讀我檔案。請移至 https://aka.ms/nuget/authoring-best-practices/readme 以了解套件讀我檔案很重要的原因。
14:32:46.071 | D | Pack                 |   已成功建立封裝 'C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget\TimeDete.Determinism.Pcg.0.1.0.nupkg'。
14:32:46.119 | I | Pack                 | Loading build configuration
14:32:46.129 | I | Pack                 | Loading build configuration
14:32:46.138 | I | Pack                 | Loading build configuration
14:32:46.145 | I | Pack                 | Loading build configuration
14:32:46.153 | I | Pack                 | Loading build configuration
14:32:46.241 | I | Pack                 | > "C:\Program Files\dotnet\dotnet.exe" pack C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time\TimeDete.Time.csproj --configuration Release --no-restore --output C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget /property:Version=0.1.0
14:32:46.241 | V | Pack                 | @ C:\lunar-horse\plate-projects\time-dete
14:32:47.752 | D | Pack                 |   General.NamespaceUsingScope -> C:\lunar-horse\plate-projects\plate-shared\dotnet\source-generators\General.NamespaceUsingScope.Set\General.NamespaceUsingScope\bin\Release\netstandard2.0\Plate.SCG.General.NamespaceUsingScope.dll
14:32:48.488 | D | Pack                 |   TimeDete.Time.Primitives -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time.Primitives\bin\Release\netstandard2.1\TimeDete.Time.Primitives.dll
14:32:48.967 | D | Pack                 |   TimeDete.Time -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time\bin\Release\netstandard2.1\TimeDete.Time.dll
14:32:49.443 | D | Pack                 |   套件 TimeDete.Time.0.1.0 遺漏讀我檔案。請移至 https://aka.ms/nuget/authoring-best-practices/readme 以了解套件讀我檔案很重要的原因。
14:32:49.444 | D | Pack                 |   已成功建立封裝 'C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget\TimeDete.Time.0.1.0.nupkg'。
14:32:49.493 | I | Pack                 | Loading build configuration
14:32:49.506 | I | Pack                 | Loading build configuration
14:32:49.515 | I | Pack                 | Loading build configuration
14:32:49.523 | I | Pack                 | Loading build configuration
14:32:49.533 | I | Pack                 | Loading build configuration
14:32:49.692 | I | Pack                 | > "C:\Program Files\dotnet\dotnet.exe" pack C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time.Primitives\TimeDete.Time.Primitives.csproj --configuration Release --no-restore --output C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget /property:Version=0.1.0
14:32:49.694 | V | Pack                 | @ C:\lunar-horse\plate-projects\time-dete
14:32:50.895 | D | Pack                 |   General.NamespaceUsingScope -> C:\lunar-horse\plate-projects\plate-shared\dotnet\source-generators\General.NamespaceUsingScope.Set\General.NamespaceUsingScope\bin\Release\netstandard2.0\Plate.SCG.General.NamespaceUsingScope.dll
14:32:50.962 | D | Pack                 |   TimeDete.Time.Primitives -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time.Primitives\bin\Release\netstandard2.1\TimeDete.Time.Primitives.dll
14:32:51.418 | D | Pack                 |   套件 TimeDete.Time.Primitives.0.1.0 遺漏讀我檔案。請移至 https://aka.ms/nuget/authoring-best-practices/readme 以了解套件讀我檔案很重要的原因。
14:32:51.424 | D | Pack                 |   已成功建立封裝 'C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget\TimeDete.Time.Primitives.0.1.0.nupkg'。
14:32:51.533 | I | Pack                 | Loading build configuration
14:32:51.546 | I | Pack                 | Loading build configuration
14:32:51.560 | I | Pack                 | Loading build configuration
14:32:51.573 | I | Pack                 | Loading build configuration
14:32:51.584 | I | Pack                 | Loading build configuration
14:32:51.937 | I | Pack                 | > "C:\Program Files\dotnet\dotnet.exe" pack C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time.Runtime\TimeDete.Time.Runtime.csproj --configuration Release --no-restore --output C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget /property:Version=0.1.0
14:32:52.045 | V | Pack                 | @ C:\lunar-horse\plate-projects\time-dete
14:32:55.202 | D | Pack                 |   General.NamespaceUsingScope -> C:\lunar-horse\plate-projects\plate-shared\dotnet\source-generators\General.NamespaceUsingScope.Set\General.NamespaceUsingScope\bin\Release\netstandard2.0\Plate.SCG.General.NamespaceUsingScope.dll
14:32:55.389 | D | Pack                 |   TimeDete.Time.Primitives -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time.Primitives\bin\Release\netstandard2.1\TimeDete.Time.Primitives.dll
14:32:55.472 | D | Pack                 |   TimeDete.Time -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time\bin\Release\netstandard2.1\TimeDete.Time.dll
14:32:56.263 | D | Pack                 |   TimeDete.Time.Runtime -> C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Time.Runtime\bin\Release\netstandard2.1\TimeDete.Time.Runtime.dll
14:32:57.069 | D | Pack                 |   套件 TimeDete.Time.Runtime.0.1.0 遺漏讀我檔案。請移至 https://aka.ms/nuget/authoring-best-practices/readme 以了解套件讀我檔案很重要的原因。
14:32:57.071 | D | Pack                 |   已成功建立封裝 'C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget\TimeDete.Time.Runtime.0.1.0.nupkg'。
14:32:57.140 | I | Pack                 | Loading build configuration
14:32:57.157 | I | Pack                 | Loading build configuration
14:32:57.174 | I | Pack                 | Loading build configuration
14:32:57.193 | I | Pack                 | Loading build configuration
14:32:57.205 | I | Pack                 | Loading build configuration
14:32:57.350 | I | Pack                 | > "C:\Program Files\dotnet\dotnet.exe" pack C:\lunar-horse\plate-projects\time-dete\dotnet\src\TimeDete.Traceability.HashChain\TimeDete.Traceability.HashChain.csproj --configuration Release --no-restore --output C:\lunar-horse\plate-projects\time-dete\build\_artifacts\time-dete\nuget /property:Version=0.1.0
14:32:57.351 | V | Pack                 | @ C:\lunar-horse\plate-projects\time-dete
